STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Frequency,reporter,REPORTER,partner,PARTNER,product,PRODUCT,flow,FLOW,indicators,INDICATORS,TIME_PERIOD,TIME_PERIOD,OBS_VALUE,Observation Value
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2005,,82985,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2006,,274093,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2007,,287875,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2008,,143828,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2009,,256227,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2010,,431797,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2011,,605490,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2012,,322062,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2013,,109157,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2014,,1698555,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2015,,176340,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2016,,248814,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2017,,366955,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2018,,350432,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2019,,911080,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2020,,310191,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2021,,321418,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2022,,288864,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2023,,150553,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,850780,"Electric accumulators (excl. spent and lead-acid, nickel-cadmium, nickel-iron, nickel-metal hydride and lithium-ion accumulators)",2,EXPORT,VALUE_EUR,VALUE_EUR,2024,,116642,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2002,,6691661486,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2003,,6568747908,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2004,,6851538536,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2005,,6358102509,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2006,,6234999017,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2007,,6149065026,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2008,,5741009730,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2009,,4559830276,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2010,,5335169472,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2011,,5704632677,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2012,,5416589971,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2013,,4816505055,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2014,,4217540431,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2015,,4410473995,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2016,,5116673250,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2017,,5555435102,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2018,,6021214507,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2019,,6145904588,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2020,,4934901226,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2021,,5847139505,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2022,,5532604887,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2023,,5630979938,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,1,IMPORT,VALUE_EUR,VALUE_EUR,2024,,5259874692,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2002,,5614584957,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2003,,5385734604,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2004,,5444051912,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2005,,5487895314,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2006,,5695365841,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2007,,5779729993,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2008,,5597321842,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2009,,4784030591,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2010,,5966663410,
dataflow,ESTAT:DS-059341(1.0),International trade of EU and non-EU countries since 2002 by HS2-4-6,A,Annual,FR,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",JP,Japan,TOTAL,Total,2,EXPORT,VALUE_EUR,VALUE_EUR,2011,,6590091805,
